movie_title,genres,imdb_score,title_year,music genre,song,artist,year,Rating,ISBN,Book-Title,Book-Author,book genre,Rating
Down to You,Comedy,4.9,1982,,zorba the greek,herb alpert and the tijuana brass,1966,4.9,342310001X,"Fursorgliche Belagerung (Fiction, Poetry and Drama)",Boll,,
The Haunting,Fantasy,4.9,1982,rap,want to want me,jason derulo,2015,4.8,3406426530,"Erinnerungen an Kreisau, 1930-1945",Freya von Moltke,,
My Favorite Martian,Comedy,4.9,1982,,cool kids,echosmith,2014,4.8,3354005092,August der Starke: Bilder einer Zeit,Reinhard Delau,,
Eye of the Beholder,Drama,4.9,1982,pop,home,phillip phillips,2013,4.8,3250300020,Nachtbuch fÃ¼r Astrid (Odeon),HansjÃ¶rg Schneider,,
Holy Man,Comedy,4.9,1981,rap,the time dirty bit,the black eyed peas,2011,4.8,3608958703,Unstete Leute: Roman,Christina Viragh,,
The Pallbearer,Comedy,4.9,1981,pop,remind me,brad paisley and carrie underwood,2011,4.8,61092029,A Marriage Made in Heaven : Or Too Tired for an Affair,Erma Bombeck,,
Halloween: The Curse of Michael Myers,Horror,4.9,1981,country,american honey,lady antebellum,2010,4.8,3718501473,Die USA im RÃ¼ckspiegel: Aufzeichnungen eines Schweizer Amerika-Reisenden,Jacques Wirz,,
Death Becomes Her,Comedy,4.9,1981,pop,beautiful,akon featuring colby odonis and kardinal offishall,2009,4.8,3453017978,Der Matarese- Bund. Roman.,Robert Ludlum,,
Freddy's Dead: The Final Nightmare,Comedy,4.9,1981,pop,love in this club,usher featuring young jeezy,2008,4.8,3492230466,Die Akte Odessa. / Das vierte Protokoll.,Frederick Forsyth,,
Superman III,Action,4.9,1981,rap,runaway love,ludacris featuring mary j blige,2007,4.8,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,Michael Moore,,
Meteor,Action,4.9,1981,rap,lips of an angel,hinder,2007,4.8,72521309,Comprehensive School Health Education: Totally Awesome Strategies for Teaching Health,Linda Brower Meeks,,
The Forest,Horror,4.8,1981,rap,because of you,kelly clarkson,2006,4.8,679756973,An Anthropologist on Mars: Seven Paradoxical Tales,Oliver W. Sacks,,
Yoga Hosers,Comedy,4.8,1981,pop,let me love you,mario,2005,4.8,517886685,"Inconspicuous Consumption:  An Obsessive Look at the Stuff We Take for Granted, from the Everyday to the Obscure",Paul Lukas,,
The Dog Lover,Drama,4.8,1981,pop,just a lil bit,50 cent,2005,4.8,1570625190,The Tao of Physics,FRITJOF CAPRA,,
Eden,Drama,4.8,1981,pop,lonely no more,rob thomas,2005,4.8,670866563,All in the family: A cultural history of family life,Suanne Kelman,,
Containment,Horror,4.8,1981,rap,slow jamz,twista featuring kanye west and jamie foxx,2004,4.8,375405046,Nobrow: The Culture of Marketing-The Marketing of Culture,John Seabrook,,
Dutch Kills,Crime,4.8,1981,pop rock,numb,linkin park,2004,4.8,316845442,The Pursuit of Pleasure (Pursuit of Pleasure),Lionel Tiger,,
Dwegons and Leprechauns,Animation,4.8,1981,latin pop,im with you,avril lavigne,2003,4.8,140291725,We want some too: Underground desire and the reinvention of mass culture,Hal Niedzviecki,,
Jungle Shuffle,Adventure,4.8,1981,pop,back at one,brian mcknight,2000,4.8,29023106,Denial of Death,Ernest Becker,,
Dawn Patrol,Drama,4.8,1981,,come on over baby all i want is you,christina aguilera,2000,4.8,802134254,Woody Allen on Woody Allen: In Conversation With Stig Bjorkman,Woody Allen,,
Something Wicked,Drama,4.8,1981,,i need you,leann rimes,2000,4.8,688156819,The Melancholy Death of Oyster Boy : and Other Stories,Tim Burton,,
Locker13,Thriller,4.8,1981,,shes all i ever had,ricky martin,1999,4.8,762403004,"The World's Shortest Stories: Murder, Love, Horror, Suspense, All This and Much More in the Most Amazing Short Stories Ever Written, Each One Just 55 Words Long",Steve Moss,,
Texas Chainsaw3D,Horror,4.8,1981,,all by myself,celine dion,1997,4.8,140250840,Scent of Dried Roses,Tim Lott,,
The Lost Medallion: The Adventures of Billy Stone,Adventure,4.8,1981,,you must love me,madonna,1997,4.8,679723226,Double Indemnity (Vintage Crime/Black Lizard),James M. Cain,,
Madea's Witness Protection,Comedy,4.8,1981,,dont cry,seal,1996,4.8,679722645,The Maltese Falcon (Vintage Crime/Black Lizard),DASHIELL HAMMETT,,
Outside Bet,Comedy,4.8,1981,,time love and tenderness,michael bolton,1991,4.8,380732181,An Underachiever's Diary,Benjamin Anastas,,
Hoodwinked Too! Hood vs. Evil,Animation,4.8,1981,,do me,bell biv devoe,1990,4.8,156007754,Blindness (Harvest Book),Jose Saramago,,
The Roommate,Drama,4.8,1981,,have you seen her,mc hammer,1990,4.8,553371010,The Complete Fairy Tales of the Brothers Grimm,Jack Zipes,,
Twixt,Comedy,4.8,1981,,i wish it would rain down,phil collins,1990,4.8,031205436X,Generation X: Tales for an Accelerated Culture,Douglas Coupland,,
My Soul to Take,Horror,4.8,1981,,make it real,the jets,1988,4.8,1573226521,The Beach,Alex Garland,,
My Soul to Take,Horror,4.8,1981,,shakedown,bob seger,1987,4.8,671027638,The Fuck Up,Arthur Nersesian,,
The Unborn,Drama,4.8,1981,,wanted dead or alive,bon jovi,1987,4.8,385497091,Thumbsucker,Walter Kirn,,
All About Steve,Comedy,4.8,1981,,mad about you,belinda carlisle,1986,4.8,1573226882,Fever Pitch,Nick Hornby,,
02:13:00,Horror,4.8,1981,,sleeping bag,zz top,1986,4.8,1573228214,High Fidelity,Nick Hornby,,
The Unborn,Drama,4.8,1981,,california girls,david lee roth,1985,4.8,316780812,Sea Glass: A Novel,Anita Shreve,,
The Spirit,Action,4.8,1981,,uptown girl,billy joel,1984,4.8,515119784,Range of Motion,Elizabeth Berg,,
The Forbidden Kingdom,Action,4.8,1981,,miss me blind,culture club,1984,4.8,736909672,"After Anne (Henke, Roxanne, Coming Home to Brewster, 1.)",Roxanne Henke,,
Miracle at St. Anna,Action,4.8,1980,,got a hold on me,christine mcvie,1984,4.8,786011963,The Last to Know,Wendy Corsi Staub,,
Train,Horror,4.8,1980,,centerfold,the j geils band,1982,4.8,811825558,The Worst-Case Scenario Survival Handbook,Joshua Piven,,
Virgin Territory,Adventure,4.8,1980,,jack  diane,john cougar,1982,4.8,141390972,Who Was the Man in the Iron Mask?: And Other Historical Enigmas (Penguin Classic History S.),Hugh Ross Williamson,,
High School Musical2,Comedy,4.8,1980,,always on my mind,willie nelson,1982,4.8,62736302,Felinestein : Pampering the Genius in Your Cat,Cindy Ribarich,,
And Then Came Love,Comedy,4.8,1980,,get down on it,kool  the gang,1982,4.8,71352430,Net Slaves: True Tales of Working the Web,Bill Lessard,,
DOA: Dead or Alive,Action,4.8,1980,,sharing the night together,dr hook  the medicine show,1979,4.8,671798553,NEVERMORE,Harold Schechter,,
Chocolate: Deep Dark Secrets,Thriller,4.8,1980,,bad case of loving you doctor doctor,robert palmer,1979,4.8,60953497,The Keys of Egypt: The Race to Crack the Hieroglyph Code,Lesley Adkins,,
New York Minute,Comedy,4.8,1980,,count on me,jefferson starship,1978,4.8,306810646,The Erotomaniac: The Secret Life of Henry Spencer Ashbee,Ian Gibson,,
Godsend,Drama,4.8,1980,,devils gun,cj  company,1977,4.8,393318923,A Cabinet of Medical Curiosities,Jan Bondeson,,
Envy,Comedy,4.8,1980,,fire,ohio players,1975,4.8,1882114981,"Free Software, Free Society: Selected Essays of Richard M. Stallman",Richard M. Stallman,,
Charlie's Angels: Full Throttle,Action,4.8,1980,,some kind of wonderful,grand funk railroad,1975,4.8,471415804,Essential XUL Programming,Vaughn Bullard,,
Chasing Papi,Comedy,4.8,1980,,crocodile rock,elton john,1973,4.8,380788691,"A Secret History : The Book Of Ash, #1 (Book of Ash)",Mary Gentle,,
They,Horror,4.8,1980,,pop that thang,the isley brothers,1972,4.8,515134449,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,,
Black Knight,Adventure,4.8,1980,,i ami said,neil diamond,1971,4.8,596000987,Exim: The Mail Transfer Agent,Philip Hazel,,
Crocodile Dundee in Los Angeles,Adventure,4.8,1980,,hot fun in the summertime,sly  the family stone,1969,4.8,134843460,Introduction to Functional Programming (2nd Edition),Bird,,
The Animal,Comedy,4.8,1980,,for what its worth,buffalo springfield,1967,4.8,64407675,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,,
Supernova,Horror,4.8,1980,,baby dont go,sonny  cher,1965,4.8,767902890,The Things They Carried,TIM O'BRIEN,,
Lost Souls,Drama,4.8,1980,latin pop,23,mike will madeit featuring miley cyrus wiz khalifa and juicy j,2014,4.7,812213122,Fantastic Archaeology: The Wild Side of North American Prehistory,Stephen Williams,,
Wild Wild West,Action,4.8,1980,teen pop,wrecking ball,miley cyrus,2013,4.7,879238615,Dr. Bowdler's Legacy: A History of Expurgated Books in England and America,Noel Perrin,,
Knock Off,Action,4.8,1980,pop,fly over states,jason aldean,2012,4.7,618134786,The Best American Science and Nature Writing 2002 (The Best American (TM)),Natalie Angier,,
Teenage Mutant Ninja Turtles III,Action,4.8,1980,pop,good life,onerepublic,2011,4.7,312135653,A Monstrous Regiment of Women,Laurie R. King,,
The Barbarians,Adventure,4.8,1980,rap,imma be,the black eyed peas,2010,4.7,375726446,The Future of Ideas: The Fate of the Commons in a Connected World,Lawrence Lessig,,
Sheena,Adventure,4.8,1980,,big girls dont cry,fergie,2008,4.7,037575895X,Cicero: The Life and Times of Rome's Greatest Politician,Anthony Everitt,,
Losin' It,Comedy,4.8,1980,,feels like tonight,daughtry,2008,4.7,61092355,Star Trek Memories,William Shatner,,
Over the Hill to the Poorhouse,Crime,4.8,1979,rap,walk it out,unk,2007,4.7,60934727,Mike Nelson's Death Rat! : A Novel,Michael J. Nelson,,
Stargate SG-1,Action,4.8,1979,pop,go getta,young jeezy featuring r kelly,2007,4.7,375403671,Night Watch : A Long-Lost Adventure in Which Sherlock Holmes Meets Father Brown,STEPHEN KENDRICK,,
The Veil,Horror,4.7,1979,rap,dont phunk with my heart,the black eyed peas,2005,4.7,670888214,Sherlock Holmes and the Rune Stone Mystery: From the American Chronicles of John H. Watson M.D. (Sherlock Holmes),Larry Millett,,
The Masked Saint,Action,4.7,1979,pop,naughty girl,beyonce,2004,4.7,380977788,Coraline,Neil Gaiman,,
The Face of an Angel,Drama,4.7,1979,pop,fuck it i dont want you back,eamon,2004,4.7,441304834,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,,
Fugly,Drama,4.7,1979,pop,headsprung,ll cool j,2004,4.7,375421726,Nigger - The Strange Career of a Troublesome Word,Randall Kennedy,,
A Haunted House2,Comedy,4.7,1979,jazz,cant hold us down,christina aguilera featuring lil kim,2003,4.7,609805002,"My 1,000 Americans: A Year-Long Journey through the Personals",Rochelle Morton,,
The Perfect Wave,Adventure,4.7,1979,rock,im like a bird,nelly furtado,2001,4.7,1891053426,Best of Temp Slave,Jeff Kelly,,
Out of the Dark,Horror,4.7,1979,,where have all the cowboys gone,paula cole,1997,4.7,393049272,Bodies in Motion and at Rest: On Metaphor and Mortality,Thomas Lynch,,
A Madea Christmas,Comedy,4.7,1979,,only you,112 featuring the notorious big and mase,1996,4.7,140099182,None but a blockhead: On being a writer,Larry L King,,
Against the Wild,Adventure,4.7,1979,,too many walls,cathy dennis,1991,4.7,385319932,"The Napoleon of Crime : The Life and Times of Adam Worth, Master Thief",BEN MACINTYRE,,
Black Rock,Horror,4.7,1979,,what you need,inxs,1986,4.7,684853205,A Mind of Its Own: A Cultural History of the Penis,David M. Friedman,,
Did You Hear About the Morgans?,Comedy,4.7,1979,,love somebody,rick springfield,1984,4.7,609802437,Great Moments in Sex,Cheryl Rilly,,
Motherhood,Comedy,4.7,1979,,faithfully,journey,1983,4.7,765347415,Terminator 3: Rise of the Machines,David Hagberg,,
"Surfer, Dude",Comedy,4.7,1979,,fall in love with me,earth wind  fire,1983,4.7,425071081,Don Juan McQueen,Eugenia Price,,
Aliens vs. Predator: Requiem,Action,4.7,1979,,boogie oogie oogie,a taste of honey,1978,4.7,8408043641,La Sombra Del Viento/The Shadow Of The Wind,Carlos Ruiz Zafon,,
Pulse,Drama,4.7,1978,,i wish,stevie wonder,1977,4.7,8804367199,Croce e delizia (I Libri di Luciano De Crescenzo),Luciano De Crescenzo,,
The Marine,Action,4.7,1978,,after the lovin,engelbert humperdinck,1977,4.7,393956571,Western Civilizations,Edward McNall Burns,,
The Naked Ape,Comedy,4.7,1978,,give a little bit,supertramp,1977,4.7,805324305,Information Systems: A Management Perspective,Steven Alter,,
Herbie Fully Loaded,Adventure,4.7,1978,,dance with me,orleans,1975,4.7,2710305089,Pour en finir avec le travail,Xavier Patier,,
Gory Gory Hallelujah,Comedy,4.7,1978,,please come to boston,dave loggins,1974,4.7,2070368378,Eloge de la fessï¿½?©e,Jacques Serguine,,
Full Frontal,Comedy,4.7,1978,,were an american band,grand funk railroad,1973,4.7,3462025376,Der Mï¿½?¶rder mit der Strumpfhose. Kommissar Schneider wird zum Elch.,Helge Schneider,,
Sex with Strangers,Documentary,4.7,1978,,angie,the rolling stones,1973,4.7,553571818,Long After Midnight,IRIS JOHANSEN,,
The Musketeer,Action,4.7,1978,,25 or 6 to 4,chicago,1970,4.7,441790348,Stranger in a Strange Land (Remembering Tomorrow),Robert A. Heinlein,,
Valentine,Horror,4.7,1978,pop,fight song,rachel platten,2015,4.6,812550390,Listeners,Christopher Pike,,
Hanging Up,Comedy,4.7,1978,pop,brokenhearted,karmin,2012,4.6,2877141519,Salammbo (World Classics),Gustave Flaubert,,
The Next Best Thing,Comedy,4.7,1978,pop,in my head,"jason der""ulo",2010,4.6,965881199,The Diaries of Adam and Eve,Mark Twain,,
Turbulence,Action,4.7,1978,pop,im yours,jason mraz,2008,4.6,1573928275,The Diaries of Adam and Eve (Literary Classics),Mark Twain,,
Mary Reilly,Drama,4.7,1978,latin pop,rock yo hips,crime mob and lil scrappy,2007,4.6,014011906X,Fire on the Mountain,Anita Desai,,
American Ninja2: The Confrontation,Action,4.7,1978,latin pop,i think they like me,dem franchize boyz featuring jermaine dupri da brat and bow wow,2006,4.6,920109020,Alone in the Australian Outback,Gladys Taylor,,
Friday the13th: A New Beginning,Horror,4.7,1978,teen pop,lean back,terror squad,2004,4.6,345377494,Box Socials,W. P. Kinsella,,
Raise the Titanic,Action,4.7,1978,pop,here without you,3 doors down,2004,4.6,590960369,Golf Hall of Shame-12 Copy Prepak,Bruce Nash,,
90 Minutes in Heaven,Drama,4.6,1977,rock,real good man,tim mcgraw,2003,4.6,152009604,User Unfriendly,Vivian Vandevelde,,
The Boy Next Door,Mystery,4.6,1977,pop,in the end,linkin park,2002,4.6,393038025,Rl's Dream: A Novel,Walter Mosley,,
The Wicked Within,Horror,4.6,1977,jazz,rollout my business,ludacris,2002,4.6,771014929,Murder at the Mendel (Joanne Kilbourn Mysteries (Paperback)),GAIL BOWEN,,
Exeter,Horror,4.6,1977,pop,long time gone,dixie chicks,2002,4.6,60931809,The Map That Changed the World : William Smith and the Birth of Modern Geology,Simon Winchester,,
The Prince,Action,4.6,1977,rap,ride wit me,nelly featuring city spud,2001,4.6,1566199697,Metamorphoses and Other Stories,Franz Kafka,,
Swelter,Action,4.6,1977,,whats it gonna be,busta rhymes featuring janet,1999,4.6,451527496,The Arabian Nights: More Marvels and Wonders of the Thousand and One Nights,Jack David Zipes,,
Nurse3D,Horror,4.6,1977,,when you love a woman,journey,1997,4.6,451525426,Arabian Nights: The Marvels and Wonders of the Thousand and One Nights,Jack Zipes,,
Paranormal Activity4,Horror,4.6,1977,,fantasy,mariah carey,1995,4.6,553573403,"A Game of Thrones (A Song of Ice and Fire, Book 1)",George R.R. Martin,,
Detention of the Dead,Comedy,4.6,1977,,im the only one,melissa etheridge,1995,4.6,553579908,"A Clash of Kings (A Song of Fire and Ice, Book 2)",George R. R. Martin,,
Yogi Bear,Adventure,4.6,1977,,remember the time,michael jackson,1992,4.6,055357342X,"A Storm of Swords (A Song of Ice and Fire, Book 3)",GEORGE R.R. MARTIN,,
The Virginity Hit,Comedy,4.6,1977,,thinkin back,color me badd,1992,4.6,440211158,Skin,Kathe Koja,,
The Twilight Saga: New Moon,Adventure,4.6,1977,,something to talk about,bonnie raitt,1991,4.6,1885211279,There's No Toilet Paper on the Road Less Traveled: The Best of Travel Humor and Misadventure (Travelers' Tales Guides),Doug Lansky,,
College,Comedy,4.6,1977,,strike it up,black box,1991,4.6,2290044067,Message des hommes vrais au monde mutant,Marlo Morgan,,
Rockaway,Action,4.6,1977,,what i am,edie brickell  new bohemians,1989,4.6,821739514,Privileged Information,Stephen White,,
Big Momma's House2,Comedy,4.6,1977,,what have you done for me lately,janet jackson,1986,4.6,553280147,Till We Meet Again,Judith Krantz,,
Deuce Bigalow: European Gigolo,Comedy,4.6,1977,,living in america,james brown,1986,4.6,821730894,Sea Devil,Richard Henrick,,
Are We There Yet?,Adventure,4.6,1976,,lovergirl,teena marie,1985,4.6,553245716,Scents,Johanna Kingsley,,
Anacondas: The Hunt for the Blood Orchid,Action,4.6,1976,,dress you up,madonna,1985,4.6,345391055,Disclosure,Michael Crichton,,
Confessions of a Teenage Drama Queen,Comedy,4.6,1976,,i can dream about you,dan hartman,1984,4.6,553243055,Firefox Down,Craig Thomas,,
Decoys,Comedy,4.6,1976,,i want a new drug,huey lewis and the news,1984,4.6,312979479,And Then There Were None : A Novel,Agatha Christie,,
"Legally Blonde2: Red, White& Blonde",Comedy,4.6,1976,,photograph,def leppard,1983,4.6,375760911,The Idiot Girls' Action Adventure Club,Laurie Notaro,,
My Boss's Daughter,Comedy,4.6,1976,,whip it,devo,1981,4.6,449244679,Answer As a Man,Taylor Caldwell,,
Half Past Dead,Action,4.6,1976,,sail on,commodores,1979,4.6,671681036,ALL MY FRIENDS ARE GOING TO BE STRANGERS (Touchstone Book),Larry McMurtry,,
Dr. Dolittle2,Comedy,4.6,1976,,hotel california,eagles,1977,4.6,068480087X,POSTCARDS,Annie Proulx,,
Corky Romano,Comedy,4.6,1976,,walk this way,aerosmith,1977,4.6,743407067,The First Time,Joy Fielding,,
The Wash,Comedy,4.6,1976,,feelings,morris albert,1975,4.6,515131083,Plantation: A Lowcountry Tale,Dorothea Benton Frank,,
Highlander: Endgame,Action,4.6,1975,,bad blood,neil sedaka  elton john,1975,4.6,1585420654,God Is No Laughing Matter: Observations and Objections on the Spiritual Path,Julia Cameron,,
The In Crowd,Drama,4.6,1975,,sundown,gordon lightfoot,1974,4.6,1587430665,Living on the Borders: What the Church Can Learn from Ethnic Immigrant Cultures,Mark Griffin,,
The Rage: Carrie2,Horror,4.6,1975,,up around the bend,creedence clearwater revival,1970,4.6,684843110,Pilgrim Souls : A Collection of Spiritual Autobiography,Elizabeth Powers,,
Breakfast of Champions,Comedy,4.6,1975,,everybodys talkin,harry nilsson,1969,4.6,156955028X,All You Really Need to Know about Prayer You Can Learn from the Poor,Louise Perrotta,,
I Still Know What You Did Last Summer,Horror,4.6,1975,pop,new flame,chris brown featuring usher and rick ross,2014,4.5,446679763,The Red Hat Society(TM) : Fun and Friendship After Fifty,Sue Ellen Cooper,,
Warriors of Virtue,Action,4.6,1975,pop,its time,imagine dragons,2013,4.5,867162791,Wild Man's Journey: Reflections on Male Spirituality,Richard Rohr,,
Jade,Crime,4.6,1974,pop,heart attack,demi lovato,2013,4.5,452274664,The Autobiography of My Mother,Jamaica Kincaid,,
Showgirls,Drama,4.6,1974,pop,sure be cool if you did,blake shelton,2013,4.5,64403645,The Half-a-Moon Inn,Paul Fleischman,,
The Jerky Boys,Comedy,4.6,1974,pop,drive by,train,2012,4.5,1400032806,Under the Banner of Heaven : A Story of Violent Faith,JON KRAKAUER,,
Howard the Duck,Action,4.6,1974,pop,break your heart,taio cruz featuring ludacris,2010,4.5,140262776,Criminals,Margot Livesey,,
Halloween III: Season of the Witch,Horror,4.6,1974,pop,lollipop,lil wayne featuring static major,2008,4.5,385317042,My Sister's Bones,CATHI HANAUER,,
The Perfect Match,Comedy,4.5,1974,pop,damaged,danity kane,2008,4.5,393029875,My Sisters Keeper: Learning to Cope With a Sibling's Mental Illness,Margaret Moorman,,
